46	0.000000	1	0.000000
46	0.004530	0.99094	0.004530
46	0.000149	0.910932	0.088919
46	0.000002	0.002514	0.997484
46	0.000028	0.010582	0.989389
46	0.000020	0.00882	0.991161
46	0.000000	0.000844	0.999155
46	0.000000	0.00091	0.999090
46	0.000029	0.010752	0.989219
46	0.000029	0.010752	0.989219
46	0.000000	0.00091	0.999090
46	0.000006	0.00477	0.995225
46	0.000009	0.005956	0.994036
46	0.000001	0.001992	0.998007
46	0.000006	0.004968	0.995026
46	0.000000	0.000504	0.999496
46	0.000001	0.00193	0.998068
47	0.000001	2e-06	0.999996
47	0.001193	0.520706	0.478101
47	0.000327	0.999346	0.000327
47	0.002460	0.99508	0.002460
47	0.010353	0.979294	0.010353
47	0.008628	0.982744	0.008628
47	0.000842	0.998316	0.000842
47	0.000889	0.998222	0.000889
47	0.010501	0.978998	0.010501
47	0.010501	0.978998	0.010501
47	0.000889	0.998222	0.000889
47	0.001833	0.765538	0.232629
47	0.001005	0.33751	0.661484
47	0.000001	0.001992	0.998007
47	0.000006	0.004968	0.995026
47	0.000000	0.000504	0.999496
47	0.000001	0.00193	0.998068
48	0.999999	0	0.000000
48	0.878819	0.118988	0.002193
48	0.769671	0.222684	0.007646
48	0.669901	0.31525	0.014850
48	0.577116	0.400402	0.022483
48	0.489105	0.481556	0.029339
48	0.403765	0.56197	0.034265
48	0.319031	0.644872	0.036098
48	0.232805	0.733586	0.033608
48	0.142889	0.831678	0.025434
48	0.046905	0.943078	0.010017
48	0.025593	0.948814	0.025593
48	0.066271	0.867458	0.066271
48	0.099576	0.800848	0.099576
48	0.126843	0.746314	0.126843
48	0.149167	0.701666	0.149167
48	0.167445	0.66511	0.167445
49	1.000000	0	0.000000
49	0.995423	0.004572	0.000005
49	0.999672	0.000328	0.000000
49	0.938445	0.061478	0.000076
49	0.603061	0.394844	0.002094
49	0.272793	0.723992	0.003216
49	0.000842	0.998316	0.000842
49	0.000889	0.998222	0.000889
49	0.010501	0.978998	0.010501
49	0.010501	0.978998	0.010501
49	0.000889	0.998222	0.000889
49	0.764981	0.234462	0.000557
49	0.335529	0.66249	0.001982
49	0.001972	0.996056	0.001972
49	0.004917	0.990166	0.004917
49	0.000503	0.998994	0.000503
49	0.000644	0.666238	0.333119
50	1.000000	0	0.000000
50	0.995423	0.004572	0.000005
50	0.999672	0.000328	0.000000
50	0.997484	0.002514	0.000002
50	0.989389	0.010582	0.000028
50	0.991161	0.00882	0.000020
50	0.999155	0.000844	0.000000
50	0.999090	0.00091	0.000000
50	0.989219	0.010752	0.000029
50	0.989219	0.010752	0.000029
50	0.999090	0.00091	0.000000
50	0.054376	0.35762	0.588003
50	0.440187	0.446558	0.113255
50	0.998007	0.001992	0.000001
50	0.995026	0.004968	0.000006
50	0.999496	0.000504	0.000000
50	0.998068	0.00193	0.000001
51	0.000000	1	0.000000
51	0.004530	0.99094	0.004530
51	0.000149	0.910932	0.088919
51	0.000076	0.061478	0.938445
51	0.002094	0.394844	0.603061
51	0.003216	0.723992	0.272793
51	0.000842	0.998316	0.000842
51	0.000889	0.998222	0.000889
51	0.010501	0.978998	0.010501
51	0.010501	0.978998	0.010501
51	0.000889	0.998222	0.000889
51	0.001833	0.765538	0.232629
51	0.001005	0.33751	0.661484
51	0.000001	0.001992	0.998007
51	0.000006	0.004968	0.995026
51	0.000000	0.000504	0.999496
51	0.000322	0.333762	0.665915
52	0.219140	0.56172	0.219140
52	0.212308	0.575384	0.212308
52	0.203962	0.592076	0.203962
52	0.193769	0.612462	0.193769
52	0.181320	0.63736	0.181320
52	0.166114	0.667772	0.166114
52	0.147541	0.704918	0.147541
52	0.124857	0.750286	0.124857
52	0.097149	0.805702	0.097149
52	0.063308	0.873384	0.063308
52	0.021974	0.956052	0.021974
52	0.025593	0.948814	0.025593
52	0.066271	0.867458	0.066271
52	0.099576	0.800848	0.099576
52	0.126843	0.746314	0.126843
52	0.149167	0.701666	0.149167
52	0.167445	0.66511	0.167445
