46	0.000000	1	0.000000
46	0.023280	0.95344	0.023280
46	0.037460	0.92508	0.037460
46	0.043111	0.913778	0.043111
46	0.040458	0.919084	0.040458
46	0.029396	0.941208	0.029396
46	0.009480	0.98104	0.009480
46	0.006587	0.986826	0.006587
46	0.008903	0.982194	0.008903
46	0.001543	0.996914	0.001543
46	0.004422	0.991156	0.004422
46	0.000186	0.999628	0.000186
46	0.012380	0.97524	0.012380
46	0.015574	0.968852	0.015574
46	0.009360	0.98128	0.009360
46	0.004993	0.990014	0.004993
46	0.013173	0.973654	0.013173
46	0.011848	0.976304	0.011848
46	0.000964	0.998072	0.000964
46	0.275745	0.720126	0.004130
46	0.566266	0.430728	0.003007
46	0.860996	0.138548	0.000455
46	0.836186	0.163205	0.000609
46	0.540360	0.456449	0.003191
46	0.248097	0.747945	0.003959
46	0.001903	0.9977	0.000398
46	0.008061	0.988459	0.003480
46	0.004444	0.992461	0.003094
46	0.000056	0.999888	0.000056
46	0.000487	0.420536	0.578977
46	0.000000	0.001048	0.998951
46	0.000000	0.000454	0.999546
46	0.000011	0.006598	0.993392
46	0.000002	0.002838	0.997160
46	0.000000	0.000216	0.999784
46	0.000021	0.009898	0.990080
46	0.000016	0.010875	0.989109
46	0.000010	0.008113	0.991877
46	0.000000	0.001048	0.998951
46	0.000019	0.00875	0.991230
46	0.000011	0.006586	0.993403
46	0.000000	0.001294	0.998706
46	0.000003	0.00325	0.996747
46	0.000018	0.008478	0.991503
46	0.000004	0.003844	0.996152
46	0.000003	0.005251	0.994747
46	0.000024	0.010737	0.989240
46	0.000021	0.009366	0.990613
46	0.000000	0.000432	0.999568
46	0.000094	0.081164	0.918743
46	0.000790	0.364874	0.634336
46	0.000640	0.646742	0.352617
46	0.000736	0.930571	0.068693
46	0.000156	0.999689	0.000156
46	0.004520	0.99096	0.004520
46	0.004668	0.990664	0.004668
46	0.000063	0.999873	0.000063
46	0.000624	0.998752	0.000624
46	0.344795	0.653424	0.001781
46	0.798072	0.201542	0.000386
46	0.998937	0.001062	0.000000
46	0.999538	0.000462	0.000000
46	0.997821	0.002178	0.000001
46	0.990296	0.009686	0.000018
46	0.975383	0.024524	0.000093
46	0.970115	0.029834	0.000051
46	0.966558	0.033377	0.000065
46	0.969170	0.030807	0.000023
46	0.972278	0.027632	0.000091
46	0.982965	0.016983	0.000051
46	0.999301	0.000698	0.000000
46	1.000000	0	0.000000
46	0.997507	0.002492	0.000002
46	0.996862	0.003136	0.000002
46	0.998057	0.001942	0.000001
46	0.520245	0.40207	0.077685
46	0.119906	0.452738	0.427356
46	0.000000	0.00097	0.999030
46	0.000015	0.007696	0.992290
46	0.000005	0.004538	0.995457
46	0.000002	0.003066	0.996931
46	0.000000	0.000778	0.999222
46	0.000026	0.010192	0.989781
46	0.000037	0.012146	0.987817
46	0.000005	0.0043	0.995695
46	0.000001	0.001606	0.998393
46	0.000571	0.21631	0.783120
46	0.002290	0.610001	0.387709
46	0.000094	0.999813	0.000094
46	0.000440	0.99912	0.000440
46	0.002520	0.994961	0.002520
46	0.000168	0.999664	0.000168
46	0.001126	0.996136	0.002738
46	0.000539	0.996987	0.002474
46	0.002500	0.995	0.002500
46	0.004383	0.991234	0.004383
46	0.001029	0.997942	0.001029
46	0.004052	0.991897	0.004052
46	0.004052	0.991897	0.004052
46	0.001337	0.997326	0.001337
46	0.006637	0.986726	0.006637
46	0.006790	0.986419	0.006790
46	0.001803	0.996394	0.001803
46	0.007039	0.992711	0.000250
46	0.011080	0.987752	0.001167
46	0.010237	0.9882	0.001563
46	0.004503	0.993512	0.001985
46	0.489568	0.509391	0.001041
47	1.000000	0	0.000000
47	0.976364	0.023496	0.000140
47	0.960154	0.039442	0.000404
47	0.953436	0.046009	0.000555
47	0.956043	0.043463	0.000494
47	0.968041	0.031699	0.000259
47	0.989726	0.010247	0.000027
47	0.993278	0.00671	0.000011
47	0.990909	0.00907	0.000021
47	0.998427	0.001572	0.000001
47	0.995534	0.004462	0.000005
47	0.999812	0.000188	0.000000
47	0.725076	0.273186	0.001738
47	0.452586	0.543008	0.004407
47	0.181475	0.814556	0.003970
47	0.004993	0.990014	0.004993
47	0.013173	0.973654	0.013173
47	0.011848	0.976304	0.011848
47	0.000964	0.998072	0.000964
47	0.004130	0.720126	0.275745
47	0.003007	0.430728	0.566266
47	0.000455	0.138548	0.860996
47	0.000014	0.007558	0.992428
47	0.000049	0.013904	0.986047
47	0.000028	0.010494	0.989479
47	0.000000	0.0004	0.999600
47	0.000003	0.00353	0.996466
47	0.000002	0.003134	0.996864
47	0.000000	5.6e-05	0.999944
47	0.000001	0.002312	0.997686
47	0.000000	0.001048	0.998951
47	0.000448	0.999104	0.000448
47	0.006510	0.986979	0.006510
47	0.002801	0.994399	0.002801
47	0.000216	0.999569	0.000216
47	0.304781	0.692219	0.003000
47	0.626896	0.372024	0.001080
47	0.846611	0.153165	0.000223
47	0.969914	0.030071	0.000016
47	0.599990	0.398264	0.001746
47	0.235101	0.762375	0.002525
47	0.001290	0.99742	0.001290
47	0.003196	0.993608	0.003196
47	0.008337	0.983325	0.008337
47	0.003780	0.99244	0.003780
